Chapter,Question,Question: description,Individual Indicator Score,Source Legislation,Impact,Timeframe for Indicator,References,"References, 2","References, 3","References, 4",Overall Pillar Score
,5.1,Absence of passive infrastructure sharing,0,"Regulation of the Government of the Republic of Indonesia No.52 on Telecommunications Operations 2000
;
Regulation of the Government of the Republic of Indonesia No.46 on Post, Telecommunications, and Broadcasting 2021
;
Regulation of Minister of Communications and Informatics No.5 on Telecommunications Operation 2021","Indonesia regulations promote infrastructure sharing.  

Government Regulation Number 52 of 2000 on Telecommunications Operations:
This regulation doesn't directly address passive infrastructure sharing. However, the overarching goal of promoting efficient telecommunications operations (Article 1, point 8 and other articles) implicitly supports infrastructure sharing as a means to achieve efficiency.  The lack of specific mention highlights the regulatory gap that existed before more recent legislation.

Government Regulation Number 46 of 2021 on Post, Telecommunications, and Broadcasting:
This regulation doesn't have a dedicated article on passive infrastructure sharing, Article 22 discusses passive infrastructure.
Article 22: This article mentions passive infrastructure (points a-e) and allows for cooperation between network operators and passive infrastructure providers (point 1). It emphasizes fair and cost-based utilization (point 4) and allows the Minister to set upper limits on utilization prices if necessary (point 6). This shows a more proactive approach to encouraging passive infrastructure sharing compared to the 2000 regulation. However, it still relies on cooperation rather than direct mandates.

Regulation of Minister of Communications and Informatics Number 5 of 2021 on Telecommunications Operations:
This regulation delves deeper into the practical aspects of infrastructure sharing, particularly passive infrastructure.
Article 20 - Article 32: This section extensively covers the provision and utilization of passive infrastructure. It mandates that passive infrastructure providers open access to Telecommunications Operators (Article 23), outlines the principles of fair and non-discriminatory cooperation (Article 21), and details the process of determining reasonable tariffs (Article 28-31). It establishes a framework for cooperation and tariff setting, aiming to facilitate sharing.

While these articles establish a framework for cooperation and access, they do not explicitly mandate that all passive infrastructure must be shared. Instead, they set conditions and requirements for how such sharing should be conducted if it occurs. The emphasis is on ensuring fair, reasonable, and non-discriminatory access, rather than imposing an outright obligation to share all passive infrastructure.","Since July 2000, last amended in February 2021
;
Since February 2021
;
Since March 2021","Since July 2000, last amended in February 2021
;
Since February 2021
;
Since March 2021",https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,https://jdih.kominfo.go.id/produk_hukum/unduhTerjemahan/id/768/t/peraturan+menteri+komunikasi+dan+informatika+nomor+5+tahun+2021,,
5,5.2,Foreign equity limits in telecom sector,0,"Presidential Regulation No.10 on Investment Business Sectors 2021;

Presidential Regulation No.49 on Amendments to Presidential Regulation No.10 on Investment Business Sectors 2021","In February 2021, Indonesia issued Presidential Regulation No.10/2021 that further liberalized the telecommunication sectors by allowing 100 percent foreign ownership in telecommunication service providers and telecommunication tower. Previously, foreign ownership in various telecommunications businesses, such as fixed and mobile networks, was capped at 67%. Under the New Investment List (Presidential Regulation No. 10 of 2021), these restrictions have been removed, allowing 100% foreign ownership in most telecommunications business lines (including: Fixed and mobile telecommunication networks, Internet service providers, Data communication system services, Telecommunication content services).

Presidential Regulation No. 49 of 2021 amended the Presential Regulation No.10/2021:
- Article 2 - All business sectors are open for investment, except for sectors that are:
(a) Closed to investment.
(b) Only to be conducted by the central government.
(1a) Open sectors include those that are commercial in nature.
Article 3(1)(b) states that certain business fields are allocated or require partnerships with cooperatives and MSMEs.
Article 5(1) and (2) specifies that business fields allocated for cooperatives and MSMEs include those that:
- Do not use advanced technology or use simple/intermediate technology.
- Are labor-intensive or have cultural heritage significance.
- Have a capital threshold of up to IDR 10 billion (excluding land and buildings).
Article 5(4) refers to Annex II of the regulation, which lists specific business fields reserved for MSMEs or cooperatives. Tower construction using simple or intermediate technology is included in this annex.
- Article 6 - Business sectors with specific requirements can be undertaken by all investors, including cooperatives and SMEs, under certain conditions:
(b) Investment with restrictions on foreign ownership.
(3) Specifies that sectors with restrictions on foreign ownership include:
(a) Trade in alcoholic beverages (importers, distributors, and sub-distributors).
(b) Retail trade of alcoholic beverages.
","Since February 2021, last amended in May 2021
;
Since May 2021
",https://peraturan.bpk.go.id/Details/161806/perpres-no-10-tahun-2021,https://peraturan.bpk.go.id/Details/168534/perpres-no-49-tahun-2021,,,
5,5.2,Foreign equity limits in telecom sector,0,"Regulation of the Investment Coordinating Board  No.4  on Guidelines and Procedures for Risk-Based Business Licensing Services and Investment Facilities 2021;

Presidential Regulation No.49 on Amendments to Presidential Regulation No.10 on Investment Business Sectors 2021","Regulation of the Investment Coordinating Board (BKPM) No. 4 of 2021 Provides technical guidelines on implementing the provisions of Presidential Regulation No. 10 of 2021. Article 12 reiterates the 67% foreign ownership cap for telecommunication tower companies. 

Regarding foreign ownership in telecommunication tower companies, Article 12 of BKPM Regulation No. 4 of 2021 initially reiterated the 67% foreign ownership cap. However, this was later revised under the New Investment List (Daftar Positif Investasi), which was introduced as part of Presidential Regulation No. 10 of 2021 (amended by the Presidential Regulation No. 49 of 2021 in May 2021). The New Investment List opened up several sectors, including telecommunication towers, to 100% foreign ownership. This change reflects Indonesia's efforts to attract more foreign direct investment by liberalizing previously restricted sectors.
","Since April 2021;

Since February 2021, last amended in May 2021",https://peraturan.bpk.go.id/Details/168903/peraturan-bkpm-no-4-tahun-2021,"https://peraturan.bpk.go.id/Details/168534/perpres-no-49-tahun-2021; 

https://peraturan.bpk.go.id/Home/Details/161806/perpres-no-10-tahun-2021",,,
5,5.2,Foreign equity limits in telecom sector,0.50,"Law No.19 on State-owned Entities 2003
;
Regulation of the Government of the Republic of Indonesia No.15 of 2013 on the Implementation of Law No.38 of 2009 on Postal Services 2013
;
Regulation of the Government of the Republic of Indonesia No.46 on Postal Services, Telecommunications, and Broadcasting 2021",There is a limit of 49% on the shares that can be acquired by foreign investors in government-controlled firms. This includes foreign participation to SOEs in telecommunication and delivery service sectors (as regulated in the Government Regulation No. 15/2013 amended by the Government Regulation No.41/2021). ,"Since June 2003
;
Since March 2013, last amended in February  2021
;
Since February  2021","https://peraturan.bpk.go.id/Details/43919/uu-no-19-tahun-2003
; 
http://de.scribd.com/doc/30876080/Law-No-19-of-2003-Indonesia-State-Owned-Entities-BUMN-Wishnu-Basuki#scribd
",https://peraturan.bpk.go.id/Home/Details/5347,https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,,
5,5.2,Foreign equity limits in telecom sector,0.50,Regulation of the Minister of Communication and Informatics of the Republic of Indonesia No.13 on Technical Standards for Telecommunication Equipment and/or Mobile Telecommunication Devices Based on Long Term Evolution Technology Standards and International Mobile Telecommunication-2020 Technology Standards 2021,"Internet Service Providers (ISPs) and Application Service Providers (ASPs) (67% cap):
Minister of Communication and Information Technology Regulation No. 13 of 2021 on Telecommunications Services:
- Article 5: Defines general telecommunication services subject to foreign ownership restrictions.
- Article 8: Caps foreign ownership for ISPs and ASPs at 67%, to maintain a degree of local control over critical telecommunication infrastructure.

",Since October 2021,https://peraturan.bpk.go.id/Details/203124/permenkominfo-no-13-tahun-2021,,,,
5,5.3,Shares owned by the Government in telecom companies,1,State Owned Enterprises (SOEs),"PT Telekomunikasi Indonesia (Telekom), the incumbent, is a semi-privatized, majority State-owned company. The Government of Indonesia is the majority shareholder with 52.09 percent shares. It has a dominant market share in terms of mobile phone subscribers (approximately 45 to 50%).  In 2019, Telekom's cellular network had 59.6% market shares making it the biggest player among the competitors.

Moreover, other leading Telecom Companies in the Indonesia:
PT Telekomunikasi Selular (trading as Telkomsel) SOE - 69.9% owned by PT Telekomunikasi Indonesia Tbk (Telkom Indonesia), and 30.1% Singapore Telecom Mobile Pte Ltd. (https://www.telkomsel.com/download?type=annual&category=report&file=Annual-Report-Telkomsel-2023_0.pdf). 

Telkom Indonesia - 52.09% SOE owned by the Indonesian Government (https://www.telkom.co.id/minio/show/data/lampiran/1711937228285_original_Annual%20Report%20Telkom%202023_website.pdf)

Indosat Ooredoo Hutchison (Privately owned) - Qtel is a majority stakeholder, 65.6% shares are held by Ooredoo Hutchison Asia

Hutchison 3 Indonesia - (Privately owned) (https://ioh.co.id/portal/en/ioh-investor-document?_deftabid=0#)

XL Axiata - Privately Owned by Axiata Investments (Indonesia) Sdn. Bhd. (https://staticxl.ext.xlaxiata.co.id/s3fs-public/media/documents/Laporan%20Tahunan%20Terintegrasi%202023.pdf)

Smartfren - Privately Owned (https://www.smartfren.com/app/uploads/2024/04/Smartfren-ARSR-2023-240912.pdf)
","Last reviewed in November 2024
",http://www.indonesia-investments.com/business/indonesian-companies/telekomunikasi-indonesia/item201,https://www.telkom.co.id/data/lampiran/1590758225160_6K_Annual_Report_2019.pdf,https://telkom.co.id/sites/about-telkom/en_US/page/profile-and-brief-history-24,https://www.telkom.co.id/sites/hubungan-investor/id_ID/page/komposisi-pemegang-saham-220,
5,5.4,Lack of functional/accounting separation,0.50,"Regulation of the Government of the Republic of Indonesia No.52 on Telecommunications Operations 2000;

Regulation of the Government of the Republic of Indonesia No.46 on Post, Telecommunications, and Broadcasting 2021
","The classification of telecom regulations in Indonesia can be determined as only accounting separation is mandated:

Government Regulation No. 52 of 2000 on Telecommunications Operations and Elucidation on Government Regulation No. 52 of 2000, Article 8, Paragraph (2), This article mentions the requirement for separate business activities, which implies a clear separation of the accounting system in any telecommunications operation business. This is intended to guarantee fair business competition and facilitate accounting audits.

Note that Government Regulation No.52/2000 regarding Telecommunications Operations amended by the Government Regulation No. 46/2021. The regulation includes provisions to ensure fair competition and non-discriminatory access to infrastructure and services (e.g., Article 23, Article 25, and Article 26). There is no explicit requirement for functional separation (i.e., the operational separation of network infrastructure from retail services) in the text of Government Regulation No. 46 of 2021.","Since July 2000, last amended in February 2021;

Since February 2021","https://peraturan.bpk.go.id/Details/53323/pp-no-52-tahun-2000; 

https://www.postel.go.id/content/EN/regulasi/telecommunication/pp/gr52-2000.pdf",https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,,,
5,5.5,Licensing requirements in telecom sector for operators,0,Law No.36 on Telecommunications 1999,"Part four of the Act addresses licensing (Articles 11 to 22). Article 11 states that telecommunications operations may be conducted after obtaining a license from the Minister. The license as referred shall be granted by considering: a. simple procedure; b. transparent, fair, and non-discriminatory process; and c. short time of completion. Provisions on license for the telecommunications operations as referred to in paragraph (1) and paragraph (2) shall be stipulated in a Government Regulation.

",Since September 1999,https://peraturan.bpk.go.id/Details/45357/uu-no-36-tahun-1999,https://jdih.komdigi.go.id/storage/files/1574058878-_JDIH_1_Law_No_36_of_1999_on_Telecommunications.pdf,,,
5,5.5,Licensing requirements in telecom sector for operators,1,"Regulation of the Government of the Republic of Indonesia No.52 on Telecommunications Operations 2000
;
Regulation of the Government of the Republic of Indonesia No.46 on Post, Telecommunications, and Broadcasting 2021","Chapter IV addresses licensing. Article 57 provides that to obtain a business license for telecommunications operations in Indonesia, applicants must submit a written application to the Minister. In submitting the license application, the applicants shall meet the following requirements:
(a) being in the form of Indonesian juristic person in telecommunications field:
(b) having funding resources and human resources in telecommunications field.
Procedures for submission of the license application shall be stipulated in a Ministerial Decision.

The Minister will publicly announce business opportunities, specifying details such as the types, number, and locations of operations, as well as the application process, fees, and selection criteria (Article 58). Once an application is submitted, the Minister must approve or reject it within 60 working days; if no decision is made within this period, the principle license is automatically granted (Article 64). Following the approval process, a telecommunications operation license is issued only after the necessary facilities and infrastructure pass an operational worthiness test (Article 66). These licenses are granted without a time limit but are subject to evaluation every five years, with potential administrative sanctions for non-compliance (Article 67).","Since July 2000, last amended in February 2021
;
Since February 2021",https://jdih.kominfo.go.id/storage/files/1574059049-_JDIH_4_GR_No_52_of_2000_on_Telecommunications_Operations.pdf,https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,,,
5,5.5,Licensing requirements in telecom sector for operators,0,Regulation of the Government of the Republic of Indonesia No.5 on Implementation of Risk-Based Businesss Licensing 2021,"In Indonesia, Government Regulation Number 5 of 2021 (GR 5/2021) governs risk-based licensing for the telecommunications sector. It establishes a risk-based business licensing system applicable to various industries, including telecommunications.

Article 149 states that the definitions and regulatory framework for postal, telecommunications, broadcasting, and electronic transactions follow the relevant sectoral laws, including the Telecommunications Law No. 36 of 1999, the Broadcasting Law No. 32 of 2002, and the Electronic Information and Transactions Law No. 11 of 2008. The risk-based licensing system applies to telecommunications businesses, categorizing them based on their potential impact and regulatory requirements.

Article 150 states that the risk-based licensing requirements for telecommunications businesses. Low-risk businesses require only a Business Identification Number (NIB), while medium-low risk businesses must obtain an NIB and a self-declared Standard Certificate. Medium-high risk businesses need an NIB and a verified Standard Certificate, and high-risk businesses must secure an NIB, a fully verified business license, and regulatory approval before commencing operations. This classification ensures that higher-risk businesses, such as mobile network operators (MNOs), satellite providers, and telecom infrastructure developers, undergo stricter oversight.

Article 151 focuses on compliance, monitoring, and sanctions for telecommunications businesses. Operators must adhere to technical, security, and service quality standards set by the Ministry of Communications and Informatics, with periodic audits and performance reviews. Businesses must submit regular compliance reports, and violations can result in warnings, fines, license suspension, or revocation for severe infractions such as service disruptions, security breaches, or fraudulent activities. This regulatory framework ensures that telecommunications services operate efficiently, securely, and in compliance with national standards.",Since February 2021,https://peraturan.bpk.go.id/Details/161835/pp-no-5-tahun-2021,,,,
5,5.5,Licensing requirements in telecom sector for operators,0,Regulation of Minister of Communications and Informatics No.5 on Telecommunications Operation 2021,"Article 144 of the Regulation of the Minister of Communications and Informatics No. 5 on Telecommunications Operation (2021) focuses on the allocation of telecommunications numbering rather than the telecommunications business license itself. It specifies the conditions under which new telecommunications numbers can be allocated, including when a business applies for a new network or service license, when additional telecommunications services are introduced, or when numbers are required for public service purposes.

The application process requires submitting a copy of the business license for telecommunications network or service operations. For public service numbering, government institutions, state-owned enterprises (BUMN), or legal entities must submit proof of their establishment. Applications must be processed through the Online Single Submission (OSS) system, ensuring a standardized and transparent procedure.

Approval depends on compliance with existing regulations and the availability of numbering resources. If the request meets all criteria and resources are available, the numbering is allocated. However, if numbering resources are unavailable, the request is rejected.",Since February 2021,https://peraturan.bpk.go.id/Home/Details/161970/pp-no-46-tahun-2021,,,,
5,5.6,Not in the WTO Telecom Reference Paper,0,WTO Telecom Reference Paper,"Indonesia has expressed its commitment in the telecommunications sector in the WTO by attaching the Telecommunications Reference Paper (TRP). This document reflects Indonesia's commitment to support the establishment of transparency, fair and healthy competitive environment for businesses in the telecommunications sector.","Since 1994

Last review in November 2024",https://www.wto.org/english/tratop_e/serv_e/telecom_e/sc43.pdf,https://www.wto.org/english/tratop_e/serv_e/telecom_e/telecom_commit_exempt_list_e.htm,https://www.wto.org/english/tratop_e/serv_e/telecom_e/telecom_highlights_commit_exempt_e.htm#country,,
5,5.7,Lack of independent telecom authority,1,"Presidential Regulation No.112 on the Dissolution of the National Research Council, the Food Security Council, the Surabaya-Madura Regional Development Agency, the National Sports Standardization and Accreditation Agency, the Hajj Supervisory Commission of Indonesia, the National Economic and Industry Committee, the Telecommunications Advisory Board, the National Commission for the Elderly, the Indonesian Professional Sports Agency, and the Indonesian Telecommunications Regulatory Body 2020","Indonesia does not have an independent telecom authority.

Presidential Regulation No. 112 of 2020 dissolved the Indonesian Telecommunications. Regulatory Agency (BRTI). Indonesia's oversight of the telecommunications sector are transfered to the Ministry of Communications and Informatics (Kominfo). The absence of an independent telecom authority means that oversight and regulation are conducted within the context of government administration (potential for regulatory decisions to be influenced by political considerations), which may affect the impartiality and effectiveness of regulatory practices.

Article 1 explicitly lists the Badan Regulasi Telekomunikasi Indonesia (BRTI) (Indonesian Telecommunications Regulatory Body) and Badan Pertimbangan Telekomunikasi (BPT) (Telecommunications Advisory Agency) among the 10 non-structural institutions that are dissolved.
Article 2 specifies that the functions and duties of the dissolved bodies (BRTI and BPT) are transferred to the Ministry of Communication and Informatics (Kominfo).
Article 3 outlines the transfer of resources (funding, personnel, assets, and archives) from the dissolved bodies to the Ministry of Communication and Informatics (Kominfo).
Article 6 revokes the legal basis for the establishment of BRTI and BPT, rendering their previous regulations invalid.",Since November 2020,https://peraturan.bpk.go.id/Details/152721/perpres-no-112-tahun-2020,https://peraturan.bpk.go.id/Details/149735/permenkominfo-no-15-tahun-2018,,,
6,6.1,"Ban and local processing requirements
Exception: Not score data localization measure applied to government data.",0.50,"Regulation of Financial Services Authority No.11/POJK.03/2022 on the Implementation of Information Technology by Commercial Banks 2022
;
Bank Indonesia Regulation No. 22/23/PBI/2020 on Payment Systems 2020","Financial Services Authority (OJK) Regulation No.38/POJK.03/2016 requires banks to store and process data  in data centers or disaster recovery centers within territory of Indonesia. Financial Services Authority (OJK) Regulation No.38/POJK.03/2016, which required banks to store and process data in data centers or disaster recovery centers within the territory of Indonesia, has been revoked and replaced by OJK Regulation No.11/POJK.03/2022. This new regulation explicitly addresses the requirements for data storage and processing by banks, including the possibility of placing data centers or disaster recovery centers outside Indonesia under certain conditions. 

Article 35:
- Paragraph (1): Banks are required to place their data centers and disaster recovery centers within the territory of Indonesia.
- Paragraph (2): Banks may place their data centers and/or disaster recovery centers outside Indonesia, but only with prior approval from the Financial Services Authority (OJK).
- Paragraph (3): Specifies the criteria for systems that can be placed outside Indonesia, such as systems for global integrated analysis, risk management, anti-money laundering, and others.

Article 72: Explicitly revokes OJK Regulation No.38/POJK.03/2016 and its amendment (OJK Regulation No.13/POJK.03/2020), stating that they are no longer valid as of the effective date of OJK Regulation No.11/POJK.03/2022.

Bank Indonesia Regulation No.22/23/PBI/2020 requires domestic processing of initiation-authorization-clearing-settlements phases of payment transactions for instruments issued by Indonesia's payment service provider and conducted within the territory of the Republic of Indonesia. Indonesia opens the possibility of such payment transactions to be processed outside of Indonesian territory for the purpose of global reconciliation, integrated risk management system/anti-money laundering. However, this is subject to Bank Indonesia's approval. Banks are required to carry out IT-based transaction processing in Indonesia, either independently or by third parties. Meanwhile, if the Bank carries out the said process overseas by a third party, this can be done as long as the Bank obtains permission from the OJK. Banks that collaborate with third parties for IT-based transaction processing are required to submit permits to the OJK by paying attention to the adequacy of risk mitigation by the Bank, assessment of IT service providers, precautionary principles, and aspects of consumer protection for customers.
Article 35 (Pasal 35):
- Paragraph (1): Payment transactions must be processed domestically, including initiation, authorization, clearing, and settlement phases.
- Paragraph (2): Domestic processing applies to transactions conducted using instruments or services provided by Payment Service Providers (PJP) within the territory of Indonesia.
Furthermore, in cases where a bank experiences conditions that significantly disrupt its operational activities, the Financial Services Authority (OJK) may allow the placement of the Electronic System at a Data Center and/or Disaster Recovery Center located outside the territory of Indonesia, beyond the criteria stipulated in Article 35 paragraph (3), for a temporary period.

Article 42 (Pasal 42):
- Paragraph (1): Payment transactions must comply with interconnection and interoperability mechanisms, including standards set by Bank Indonesia.
- Paragraph (2): Domestic processing applies to all phases of payment transactions (initiation, authorization, clearing, and settlement).
- Paragraph (5): Transactions may be processed outside Indonesia with Bank Indonesia's approval, provided they meet specific conditions.","Since July 2022
;
Since December 2020","https://peraturan.bpk.go.id/Details/227376/peraturan-ojk-no-11pojk032022-tahun-2022;

https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Teknologi-Informasi-Oleh-Bank-Umum/POJK%2011%20-%2003%20-%202022.pdf",https://peraturan.bpk.go.id/Details/219277/peraturan-bi-no-2223pbi2020,,,0.673
6,6.1,"Ban and local processing requirements
Exception: Not score data localization measure applied to government data.",0,Regulation of the Government of the Republic of Indonesia No.71 on the Provision of Electronic System and Transaction 2019,"Government Regulation No. 71 of 2019 (GR 71):
- Public Electronic System Operators (Public ESOs): Article 20(2) mandates that Penyelenggara Sistem Elektronik Lingkup Publik (Public Electronic System Providers) must manage, process, and/or store electronic systems and electronic data within Indonesia. However, exceptions are allowed if the required technology is not available domestically, as outlined in Ayat (3). Public ESOs, which are primarily government-related entities handling public data. These must store and process data within Indonesia.
- Private ESOs: Article 21 specifically addresses the conditions under which private ESOs can process and store data outside of Indonesia. Article 21(1): For private electronic system providers, there is flexibility to manage, process, and store electronic systems and data either within or outside Indonesia. However, they must ensure effective supervision and law enforcement if data is stored abroad, as stated in Ayat (2). Articles 23-24 allow private ESOs to store data abroad, address data integrity and user education, respectively provided they comply with Indonesian security standards. There are exceptions for specific data involving public interest, which may also require local storage.",Since October 2019,https://peraturan.bpk.go.id/Details/122030/pp-no-71-tahun-2019,,,,
6,6.1,"Ban and local processing requirements
Exception: Not score data localization measure applied to government data.",0,Law No.27 on Personal Data Protection 2022,"Indonesia's approach to cross-border data policies is primarily governed by the Personal Data Protection Law (PDP Law), which was enacted in 2022 and is set to be fully enforced by October 2024. The Personal Data Protection Act (PDPA) of 2022 is Indonesia’s first comprehensive law dedicated specifically to personal data protection. It significantly updates and consolidates personal data governance compared to Law No. 11 of 2008 on Electronic Information and Transactions (EIT Law) and Government Regulation No. 82 of 2012 (Regulation 82). The PDPA does not fully replace the EIT Law or Regulation 82, but it supersedes and updates many of their provisions related to data privacy, creating a more robust framework for data protection. 

Personal Data Protection Act (PDPA), 2022 does not mandate strict localization but emphasizes secure data transfer practices.
Under Article 55, the PDPA allows cross-border data transfers but imposes conditions to ensure that the data is protected according to Indonesian standards. Transfers are allowed if the destination country has an equivalent level of data protection, or contractual safeguards are in place to protect the data.

Article 56 states that the Data Controller may transfer personal data to other Data Controllers and/or Data Processors outside the jurisdiction of the Republic of Indonesia in accordance with the provisions regulated in this law. It emphasizes that when transferring personal data, the Data Controller must ensure that the country where the receiving Data Controller and/or Data Processor is located provides an adequate level of personal data protection. If the level of protection is not adequate, the Data Controller must ensure that there are adequate and binding safeguards in place. If neither condition is met, explicit consent from the data subject must be obtained for the transfer.

Article 66 addresses requirements for data security and confidentiality, essential for sectors handling sensitive data, like banking and finance, mandating that personal data be processed securely to protect against unauthorized access. Articles 65 and 67 prohibit unauthorized collection, disclosure, or usage of personal data, establishing penalties for non-compliance, which directly affects financial service providers’ handling of customer data.

Article 74 of transitional Provisions states that existing data controllers and processors must comply with the new law within two years of its enactment (October 2024), allowing time for organizations to adjust their practices.",Since October 2022,https://peraturan.bpk.go.id/Details/229798/uu-no-27-tahun-2022,,,,
6,6.2,"Local storage requirements
Exception: Not score data localization measure applied to government data.",0.50,"Regulation of the Government of the Republic of Indonesia No.46 on Health Information System 2014;

Regulation of the Minister of Health of the Republic of Indonesia No.18 on the Implementation of One Data in the Health Sector through the Health Information System 2022; 

Omnibus Health Law No.17 2023

","Article 21 of Government Regulation No. 46/2020 mandates that the health data should be stored in Indonesia.

Regulation of the Minister of Health of the Republic of Indonesia No. 18 of 2022 Concerning the Implementation of One Data in the Health Sector through the Health Information System.
-	Article 2 - Objectives of the Health Information System: States the goals of developing a health information system, including improving the effectiveness, efficiency, and quality of health services.
-	Article 3 - Scope: Describes the scope of the health information system, which includes health data, applications, and technologies used.
-	Article 4 - Data Utilization: Regulates the use of health data for decision-making, planning, and evaluation of health programs.
-	Article 5 - Data Security and Confidentiality: Ensures that all health data is managed with a focus on security and confidentiality, specifying who may access this data.
-	Article 6 - System Integration: Mandates the integration of health information systems across various levels of health services to ensure smooth and consistent information flow.

Law No. 17 of 2023 (Omnibus Health Law) on Health in Indonesia
Article 56 - Management of Health Data
●	The government and health service providers are required to manage health data effectively, transparently, and accountably.
●	Health data must be used to support health policies and programs aimed at improving the quality of health services.
Article 57 - Health Information System
●	The government is responsible for developing and integrating a comprehensive health information system.
●	This information system must provide accurate, relevant, and timely health data and information to support decision-making, planning, and evaluation of health programs.
Article 58 - Privacy and Security of Data
●	Individual health information must be kept confidential and can only be accessed by authorized parties.
●	The use of health data must prioritize privacy and security aspects, and consent from the individuals concerned must be obtained if their data is to be used for other purposes.
","Since June 2014;

Since July 2022;

Since August 2023","http://jdih.kkp.go.id/peraturan/pp-46-2014.pdf
;
https://peraturan.bpk.go.id/Details/294077/pp-no-28-tahun-2024",https://farmalkes.kemkes.go.id/unduh/permenkes-18-2022/,https://farmalkes.kemkes.go.id/unduh/uu-17-2023/?utm_source=chatgpt.com,,
6,6.2,"Local storage requirements
Exception: Not score data localization measure applied to government data.",0,Regulation of the Government of the Republic of Indonesia No.71 on the Provision of Electronic System and Transaction 2019,"Article 20 of Local Processing Requirement: Public Electronic System Providers (Penyelenggara Sistem Elektronik Lingkup Publik) are required to manage, process, and/or store electronic systems and data within Indonesia. If the required technology is not available domestically, processing can occur outside Indonesia with the necessary permissions and safeguards.

Article 21 provides more flexibility for private Electronic System Providers, it still emphasizes the need for effective supervision and compliance with Indonesian regulations if data is processed or stored outside the country. This implies a preference for local data storage to ensure regulatory compliance and oversight.","Since October 2019

",https://peraturan.bpk.go.id/Details/122030/pp-no-71-tahun-2019,,,,
6,6.3,"Infrastructure requirements
Exception: Not score data localization measure applied to government data.",1,"Regulation of Financial Service Authority Regulation No. 11/POJK.03/2022 on Implementation of Information Technology by Commercial Banks 2022
;
Regulation of Financial Services Authority No.4/POJK.05/2021 on Implementation of Risk Management in the Use of Information Technology by Non-Bank Financial Services Institution 2021


","Banks and Non-bank financial service institutions that have Data Centers and/or Disaster Recovery Centers are required to place Electronic Systems in Data Centers and/or Disaster Recovery Centers in the territory of Indonesia and are required to carry out Information Technology-Based Transaction Processing in the territory of Indonesia. They can place Electronic Systems in Data Centers and/or Disaster Recovery Centers outside Indonesian territrory upon approval by the Indonesian government in a very limited conditions.Specifically, banks and -Bank Financial Services Institution (NBFIs) may place Data Centers and/or Disaster Recovery Centers outside Indonesia subject to OJK approval’s and for the following uses:
●	Electronic Systems used to support integrated analysis in meeting the provisions issued by the Bank's/NBFI’s home country authorities that are global in nature, including cross-country;
●	Electronic Systems used for integrated risk management with the Bank's/NBFI’s head office or parent office or main entity office outside Indonesia;
●	Electronic Systems used for the implementation of anti-money laundering and prevention of terrorism financing in an integrated manner with the Bank's/NBFI’s head office or parent office outside Indonesia;
●	Electronic Systems used for global customer service, which requires integration with the Bank's/NBFI’s group Electronic Systems outside Indonesia;
●	Electronic Systems used for communication management between the Bank's/NBFI’s head office and branch offices, or between subsidiaries and parent companies; and/or
●	Electronic Systems used for internal Bank/NBFI management

In addition for banks, in the event of conditions that significantly disrupt Bank operations, OJK may determine the placement of the Electronic System at a Data Center and/or Disaster Recovery Center outside the territory of Indonesia other than the 6 criteria for a temporary period. The examples of conditions that significantly disrupt the Bank’s operations include, among others, the cessation of services from an IT service provider and the absence of alternative IT service providers within Indonesia capable of delivering similar services. Before the end of the temporary placement period of Electronic Systems at Data Centers and/or Disaster Recovery Centers located outside the territory of Indonesia, Banks shall conduct an evaluation to determine the availability and reliability of Electronic System providers within Indonesia.

Note that the Regulation of the Financial Services Authority (OJK) No.11/POJK.03/2022 on the Implementation of Information Technology by Commercial Banks amended the Regulation of Financial Services Authority No.38/POJK.03/2016. 
","Since July 2016, last amended in 2022
;
Since March 2021",https://ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Teknologi-Informasi-Oleh-Bank-Umum/POJK%2011%20-%2003%20-%202022.pdf,"https://ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Manajemen-Risiko-dalam-Penggunaan-Teknologi-Informasi-oleh-Lembaga-Jasa-Keuangan-Nonbank/pojk%204-2021.pdf
;
https://legalcentric.com/content/view/162754",,,
6,6.3,"Infrastructure requirements
Exception: Not score data localization measure applied to government data.",0,Law No.27 on Personal Data Protection 2022,"Indonesia’s data localization requirements are primarily driven by sector-specific regulations, particularly for personal data.
Personal Data Protection Law (PDPL):
- Article 55 mandates that personal data related to Indonesian citizens must be stored in Indonesia, with exceptions for cross-border transfers under strict conditions.
- Article 56 outlines requirements for cross-border data transfer.
- Article 65 emphasizes secure storage and processing of personal data, indirectly requiring localized infrastructure for compliance.","Since October 2022
",https://peraturan.bpk.go.id/Details/229798/uu-no-27-tahun-2022,,,,
